system:index,VH_before,VH_event,VV_before,VV_event,VV_minus_VH_event,class,dVH_event_before,dVV_event_before,elevation,random,slope,.geo
114,-16.293596,-16.64994,-11.489162,-11.81712,4.832821,0,-0.35634387,-0.32795712,5.0,0.9925671898677427,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84237890270829,9.117945049577349]}"
115,-15.244709,-13.58384,-10.091402,-10.944026,2.6398141,0,1.6608684,-0.8526241,59.0,0.8824902876335708,3.8623433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.45969659167338,8.91824956191758]}"
116,-14.99817,-16.477327,-10.099623,-9.791159,6.686169,0,-1.4791578,0.30846438,8.0,0.6309674406798345,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77473576181409,8.814494146601776]}"
117,-18.54885,-18.370743,-12.397838,-13.375972,4.9947715,0,0.17810574,-0.9781347,290.0,0.12157184101700724,14.372912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60333720560409,8.726638911814886]}"
118,-15.296623,-14.433199,-8.26081,-7.9669294,6.4662695,0,0.8634237,0.29388016,104.0,0.5858842893926178,3.3700798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.50685814408965,9.143547035174755]}"
119,-17.986393,-19.336687,-10.943727,-13.1349745,6.2017126,0,-1.3502939,-2.1912475,43.0,0.10462637951066489,2.9638004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94343937217174,9.07240046467249]}"
120,-13.210324,-16.478474,-7.062864,-11.231718,5.246756,0,-3.2681506,-4.1688547,278.0,0.3406082341701977,3.3659368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.16146049162754,8.490561655148277]}"
121,-15.006197,-17.350174,-10.760983,-11.635615,5.714558,0,-2.3439765,-0.87463146,7.0,0.38338038101875416,0.93859714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71652493140314,8.85572681814286]}"
122,-15.470591,-16.330526,-8.917381,-10.02651,6.3040166,0,-0.8599361,-1.1091286,70.0,0.47033160174247046,5.6890616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.49850381194733,8.848450464341493]}"
123,-14.725426,-16.742935,-10.139114,-15.061754,1.681181,0,-2.0175097,-4.9226394,26.0,0.0654923919038195,2.0921729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87876067171513,8.66330768428446]}"
124,-14.96739,-17.783255,-12.026772,-12.936525,4.8467298,0,-2.8158643,-0.90975386,7.0,0.3376059029173407,2.9339738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69307890248763,8.854918334387154]}"
125,-15.869654,-17.515383,-9.086445,-10.84716,6.668223,0,-1.6457297,-1.760715,106.0,0.5298975068122624,2.934225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.504971681993,9.158369237362729]}"
126,-18.068474,-21.836618,-13.288696,-13.88439,7.9522276,0,-3.7681432,-0.59569335,40.0,0.7241442099065613,6.261242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97685670074098,9.167801547845983]}"
127,-15.0273285,-16.011171,-8.342506,-8.985167,7.0260053,0,-0.98384315,-0.6426608,30.0,0.36014238129707676,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05932204382316,8.619649561476251]}"
128,-14.052158,-18.480143,-7.875485,-9.621922,8.858221,0,-4.427984,-1.7464365,109.0,0.24036117319805983,6.253571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.14421283817245,8.604557864703043]}"
129,-13.746205,-13.244269,-7.3655133,-8.318185,4.9260845,0,0.5019364,-0.9526718,21.0,0.9273082049416502,2.9651175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99518233253703,9.247841439661032]}"
130,-14.716022,-15.149828,-8.7818575,-10.26432,4.885507,0,-0.4338059,-1.4824629,154.0,0.09088151094008634,5.9477353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.40687565296714,9.204722306023296]}"
131,-15.222001,-20.129313,-9.11438,-10.740787,9.388527,0,-4.9073124,-1.6264073,32.0,0.9809895385726004,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.57584875791002,9.176694869158768]}"
132,-14.080536,-13.686435,-6.861519,-9.099635,4.5867987,0,0.39410123,-2.2381167,5.0,0.9132620483779494,0.9391935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7326946065173,9.086414183104754]}"
133,-16.291504,-17.074343,-9.011774,-9.780172,7.2941713,0,-0.78284025,-0.7683987,70.0,0.2757673500460265,1.3189543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81947186296324,8.621805518158139]}"
134,-17.181734,-46.203724,-11.264307,-28.73772,17.466003,0,-29.02199,-17.473412,6.0,0.9831089988473144,0.9387858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88118612298226,8.929568334497485]}"
135,-17.77598,-18.020824,-9.7312765,-10.845806,7.1750183,0,-0.24484374,-1.1145294,22.0,0.5768493320098613,5.033356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95502763933688,8.82716039210786]}"
136,-15.335752,-31.971174,-11.156449,-25.857258,6.113917,0,-16.635424,-14.7008095,21.0,0.10942054007234714,1.3188332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00515363219074,8.552814904337758]}"
137,-16.97291,-18.416332,-10.551919,-12.736167,5.680166,0,-1.4434239,-2.184248,55.0,0.5910788346333093,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00946554555452,9.161872666970794]}"
138,-17.19668,-17.980808,-10.7026,-11.253213,6.727595,0,-0.7841279,-0.5506134,5.0,0.29608627067852433,0.9399152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93804948046701,9.357525735852027]}"
139,-15.371801,-16.02601,-9.346138,-8.576974,7.4490376,0,-0.6542103,0.7691642,162.0,0.4258301121177064,16.600231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.56749442576772,8.734723749371962]}"
140,-15.063806,-16.803558,-9.113573,-10.4812565,6.3223023,0,-1.7397532,-1.367683,20.0,0.08403161127979675,0.9384052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00245868633839,8.780268334276823]}"
141,-14.099188,-16.802814,-7.6977572,-9.216658,7.5861573,0,-2.703627,-1.5189005,25.0,0.7143869971468741,4.181315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.52168034627762,8.943312558344514]}"
142,-13.6511345,-16.139112,-5.957081,-8.254392,7.884722,0,-2.487979,-2.2973104,116.0,0.8095065422077186,11.088149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.1460993002691,8.568715084866675]}"
143,-15.931487,-17.574387,-9.247544,-9.999424,7.5749617,0,-1.6428994,-0.7518802,15.0,0.5568626586491046,3.354056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8536976752882,9.302818335049148]}"
144,-16.9337,-20.273321,-11.788949,-12.360616,7.912706,0,-3.3396206,-0.5716669,9.0,0.4473759009395417,1.8768227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81974135754848,8.881598298325503]}"
145,-13.952035,-16.443476,-7.57923,-8.731362,7.7121143,0,-2.4914408,-1.1521319,105.0,0.13886029194065164,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.57665724166573,8.77191400213451]}"
146,-16.317436,-15.991911,-7.956557,-9.462094,6.529816,0,0.3255247,-1.5055377,7.0,0.4579375562938116,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79602583404773,8.972687468135224]}"
147,-14.286314,-14.437824,-7.5538416,-9.363817,5.074007,0,-0.15151045,-1.8099757,59.0,0.7501313560115482,0.9385858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55375020192069,8.851414904779087]}"
148,-18.980684,-18.263119,-11.132497,-12.786963,5.4761553,0,0.7175656,-1.654466,83.0,0.9476116943688796,7.608564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6364850395881,8.743886565269982]}"
149,-16.56866,-18.298721,-9.648712,-11.284787,7.0139346,0,-1.7300601,-1.6360744,46.0,0.8491116381706508,2.6370366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63540706124715,8.769219056282152]}"
150,-17.039906,-16.20784,-11.027475,-11.438636,4.769204,0,0.83206546,-0.4111611,23.0,0.9604658451064558,2.0951037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8070751120424,9.295272486662544]}"
151,-18.521927,-24.121685,-14.14427,-12.812705,11.30898,0,-5.599758,1.3315649,2.0,0.17560170867802516,1.8789644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95799207977447,9.290691078713534]}"
152,-18.8461,-19.38062,-12.216802,-15.117065,4.2635536,0,-0.53451985,-2.9002643,88.0,0.7707865370160633,4.775005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.98925345166184,9.007721764215885]}"
153,-17.354158,-17.734087,-12.517463,-11.291565,6.442523,0,-0.3799286,1.2258974,11.0,0.7269161164670759,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88711500385745,8.89615100592824]}"
154,-16.549469,-17.76136,-9.816058,-10.523658,7.237702,0,-1.2118912,-0.70759964,71.0,0.4033120070543983,9.348529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59956428141078,8.850336926438144]}"
155,-16.179115,-18.297697,-11.179325,-14.34924,3.9484577,0,-2.1185825,-3.1699147,32.0,0.12952756836680923,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82108883047465,8.6854062402738]}"
156,-17.929882,-16.748455,-10.769291,-11.803676,4.9447803,0,1.1814268,-1.0343841,16.0,0.6929108068253639,1.3197355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60279821643361,9.05299685453551]}"
157,-15.566509,-16.880444,-7.6824827,-8.486633,8.393811,0,-1.3139356,-0.804151,6.0,0.7306577109284311,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81381247667329,9.13680967054386]}"
158,-17.96425,-19.35091,-11.648907,-13.481218,5.8696914,0,-1.3866593,-1.8323113,3.0,0.32069665817617954,2.0785453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90005074394877,9.275868876525562]}"
159,-15.931738,-17.583849,-9.242901,-8.757421,8.826428,0,-1.6521113,0.48548046,81.0,0.47278413302386735,2.0783546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.46697294547474,9.11659757665117]}"
160,-15.119943,-14.920022,-10.310785,-10.198576,4.7214456,0,0.19992025,0.11220884,53.0,0.23451253013354423,4.6810613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66397348728215,8.70561833416649]}"
161,-15.466029,-16.506983,-9.325168,-9.326916,7.1800675,0,-1.0409539,-0.0017483283,7.0,0.40581228105402,3.3528094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79818179072961,8.87674739579126]}"
162,-15.280288,-14.900187,-9.419499,-11.76779,3.132397,0,0.38010138,-2.34829,12.0,0.9873980162968128,2.0929666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86528594245334,8.839287648443474]}"
163,-15.293403,-17.577703,-9.584235,-9.317886,8.259817,0,-2.284301,0.26634863,71.0,0.6070969984681411,2.933891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09166139405146,8.752779886582765]}"
164,-15.302126,-17.306337,-9.592883,-11.174807,6.1315317,0,-2.0042114,-1.5819235,6.0,0.20155350618034595,3.3528268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68957547287955,8.882676276666448]}"
165,-13.051398,-15.940662,-7.4014735,-8.257072,7.683589,0,-2.889264,-0.85559946,69.0,0.7200082488527848,4.1514163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.51817691666956,9.185049201301078]}"
166,-13.908322,-16.90437,-9.183108,-9.460254,7.4441147,0,-2.9960463,-0.2771462,100.0,0.3154480172070816,11.905637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.45349821621295,9.05299685453551]}"
167,-15.049264,-17.906643,-6.5208483,-7.888231,10.018412,0,-2.8573787,-1.3673825,4.0,0.5488452218630773,1.3194442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73781500363678,8.894803533002062]}"
168,-15.730167,-15.608651,-11.115728,-12.424868,3.183783,0,0.1215166,-1.3091394,7.0,0.28275629193890783,2.077944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76530345133084,8.7635596699922]}"
169,-17.281286,-18.377686,-10.116734,-12.239935,6.137751,0,-1.0964003,-2.1232014,80.0,0.26946398905457736,2.0942585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.51709893832862,9.117675554992115]}"
170,-18.510038,-18.864449,-10.888369,-10.609613,8.254836,0,-0.35441083,0.27875572,11.0,0.6204122888868491,2.0933154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8078835957981,8.915285121479986]}"
171,-16.565662,-16.393457,-10.613129,-10.408584,5.9848733,0,0.17220603,0.20454487,4.0,0.688308985841443,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76314749464895,9.061620681263056]}"
172,-12.833011,-15.103092,-8.355514,-10.070404,5.0326886,0,-2.2700813,-1.7148904,4.0,0.800306883901377,1.3202363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93292908334753,9.318718515578063]}"
173,-15.740205,-16.68646,-11.453415,-9.707954,6.9785066,0,-0.9462559,1.7454607,39.0,0.8993188289563858,4.661642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.07010182723259,8.6854062402738]}"
174,-16.447485,-16.783255,-9.542219,-11.690028,5.093227,0,-0.33576977,-2.147809,21.0,0.9638976990859748,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.58743702507518,9.042217071126075]}"
175,-18.593596,-17.590666,-10.589332,-12.6604395,4.9302263,0,1.0029302,-2.071108,32.0,0.22474122294773113,5.853362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0250962314982,9.290152089543062]}"
176,-15.873306,-18.396488,-9.7828455,-11.020834,7.3756547,0,-2.5231822,-1.2379884,20.0,0.368910729775324,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.04018792827141,8.563594687747193]}"
177,-13.908657,-18.126722,-6.8586907,-9.89352,8.233202,0,-4.2180653,-3.0348299,118.0,0.87250937173303,7.6818123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.18598449888401,8.495682052267757]}"
178,-14.415923,-15.322277,-8.853952,-9.879819,5.4424577,0,-0.9063541,-1.0258666,67.0,0.9257374839633311,6.531624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.53084316217564,9.18558819047155]}"
179,-13.980622,-16.844807,-10.054499,-12.497784,4.3470225,0,-2.8641844,-2.4432847,4.0,0.5098116726197747,1.3198187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82486175466796,9.097732955684661]}"
180,-14.571791,-15.718693,-4.7625566,-9.215091,6.503602,0,-1.1469015,-4.4525337,11.0,0.44962242577926403,2.078231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84130092436735,9.012033677579659]}"
181,-16.550024,-14.307172,-10.944956,-10.876409,3.4307635,0,2.242852,0.06854696,4.0,0.5212294619888239,2.0783463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63217312622432,9.109860212020275]}"
182,-15.429922,-15.322298,-7.444023,-9.506196,5.816102,0,0.1076239,-2.0621727,3.0,0.7986780609653598,2.6390297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90058973311923,9.307399742998157]}"
183,-18.158161,-18.968939,-11.49467,-12.38714,6.5817986,0,-0.81077796,-0.89247066,67.0,0.29617530197780206,1.8768469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.98575002205376,8.886449200859749]}"
184,-18.238794,-19.636908,-12.062367,-12.330927,7.30598,0,-1.3981125,-0.26855952,48.0,0.7889159808078264,4.679183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.12022782008646,8.55335389350823]}"
185,-16.640104,-15.977954,-12.05574,-12.447746,3.5302072,0,0.6621503,-0.39200625,25.0,0.42640271762633597,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0229402748163,8.496760030608701]}"
186,-18.303213,-18.49758,-12.144237,-14.331807,4.1657715,0,-0.19436494,-2.1875713,38.0,5.933273098515102E-4,3.368913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90220670063064,8.964602630578147]}"
187,-12.809295,-17.575863,-8.909704,-11.712381,5.8634815,0,-4.7665677,-2.802677,5.0,0.17782172405469787,0.9388768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62327980491153,8.964602630578147]}"
188,-14.630444,-18.00878,-8.963927,-9.467469,8.54131,0,-3.3783364,-0.50354236,49.0,0.6533138942046292,10.386312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.98790597873565,9.238139634592542]}"
189,-15.719284,-15.031035,-7.9283066,-12.206799,2.824237,0,0.6882489,-4.278492,9.0,0.2536503526909145,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80653612287192,8.796168514805737]}"
190,-16.407986,-30.684834,-11.046567,-23.173471,7.5113606,0,-14.276848,-12.126905,12.0,0.27684073888422056,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92322727827904,8.788353171833897]}"
191,-14.49565,-14.860321,-10.622423,-12.174988,2.6853337,0,-0.36467066,-1.5525643,4.0,0.12214861849791891,2.0782206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60711012979739,9.003140356266876]}"
192,-17.496265,-20.787502,-9.113826,-13.646779,7.140723,0,-3.2912378,-4.5329537,180.0,0.740026251551274,17.286419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92538323496093,8.700228442461773]}"
193,-14.819426,-13.736444,-9.1771345,-11.34441,2.3920345,0,1.0829812,-2.1672761,76.0,0.8452354396665729,2.092513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.52168034627762,8.739035662735736]}"
194,-16.070965,-16.932983,-9.295878,-11.232348,5.7006345,0,-0.8620187,-1.9364704,91.0,0.8888590440032306,5.2611046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.19460832561155,8.506461835677191]}"
195,-16.089449,-16.151562,-12.234897,-12.115576,4.0359845,0,-0.062111944,0.119319946,36.0,0.15800331242901544,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09570381283,8.618571583135308]}"
196,-17.308187,-18.458143,-12.345171,-13.104372,5.35377,0,-1.1499544,-0.75920165,56.0,0.7109088012915354,5.961306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99033143000277,8.883484760422155]}"
197,-14.836276,-32.649693,-10.504079,-26.498291,6.151402,0,-17.813417,-15.994213,11.0,0.5851617238272411,3.8608708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9213408161824,8.768949561696916]}"
198,-15.102207,-16.554892,-9.092549,-9.551779,7.0031133,0,-1.4526843,-0.45922935,19.0,0.23771406125781214,2.0921159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7658424405013,8.650641438778376]}"
199,-15.687161,-16.843111,-8.1789255,-10.211931,6.6311803,0,-1.1559496,-2.033005,95.0,0.36634756044717265,4.179489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.50847511160106,8.742539092343803]}"
200,-17.680065,-17.642454,-11.750707,-13.077803,4.564651,0,0.03761197,-1.3270956,58.0,0.7685535664493638,6.531668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73781500363678,9.302279345878675]}"
201,-16.154106,-17.487724,-11.854457,-12.548029,4.9396954,0,-1.3336183,-0.6935723,1.0,0.624191489517668,2.6392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92349677286428,9.351866349562073]}"
202,-18.131594,-22.041197,-13.394915,-16.012918,6.02828,0,-3.909603,-2.6180027,12.0,0.06523786029750867,2.9342184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88927096053933,9.150284399805653]}"
203,-15.223045,-19.442736,-8.779545,-10.902989,8.539746,0,-4.219691,-2.1234448,76.0,0.939841839382512,8.394454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00677059970216,9.151362378146596]}"
204,-13.777369,-14.617787,-9.036597,-12.16933,2.448457,0,-0.8404182,-3.1327329,9.0,0.4414326813968038,1.319535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79656482321819,8.944390536685459]}"
205,-14.084604,-14.907432,-10.15829,-8.576382,6.33105,0,-0.82282764,1.581908,4.0,0.6081095208757132,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61196103233164,8.967836565600978]}"
206,-15.3815,-17.201258,-7.6527195,-10.900934,6.300323,0,-1.8197571,-3.2482145,121.0,0.7280156083267196,17.38685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60549316228597,8.79536003105003]}"
207,-14.684238,-16.750301,-10.714085,-12.412253,4.3380485,0,-2.0660627,-1.6981686,7.0,0.7283891345223666,0.9388775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63783251251428,8.964872125163383]}"
208,-13.1627865,-18.183744,-7.77959,-9.287466,8.896278,0,-5.0209575,-1.5078757,123.0,0.16978330096533312,4.720789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.07064081640306,8.853570861460975]}"
209,-15.161136,-15.37492,-8.494344,-9.050562,6.324358,0,-0.21378404,-0.5562182,28.0,0.4683546283875797,0.93864185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.590670960098,8.873243966183193]}"
210,-16.761127,-19.289976,-8.617764,-9.180698,10.109277,0,-2.5288477,-0.56293416,8.0,0.6765355859690031,6.7275066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85046374026537,8.979424832766119]}"
211,-15.948502,-19.489305,-10.389469,-12.635515,6.8537903,0,-3.5408044,-2.2460458,140.0,0.2908215622366568,5.619395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.40849262047855,9.20121887641523]}"
212,-14.467035,-17.10971,-7.194975,-11.094763,6.0149474,0,-2.6426754,-3.8997881,151.0,0.9321079151552625,11.761412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.21077800072571,8.50915678152955]}"
213,-17.365871,-16.114086,-11.901188,-12.142913,3.9711735,0,1.2517859,-0.24172407,23.0,0.3536973230040589,2.0778353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05986103299362,8.667619597648233]}"
